Date         Time       Site   Ant   Freq     Type     Code  Power
2024-09-05   15:29:26     6     1   149.320   LOTEK    196   -105
2024-09-05   15:29:41     6     1   149.320   LOTEK    196   -109
2024-09-05   15:29:46     6     1   149.320   LOTEK    196   -105
2024-09-05   15:30:01     6     1   149.320   LOTEK    196   -106
2024-09-05   15:30:06     6     1   149.320   LOTEK    196   -112
2024-09-05   15:30:12     6     1   149.320   LOTEK    196   -107
2024-09-05   15:30:32     6     1   149.320   LOTEK    196   -102
2024-09-05   15:30:37     6     1   149.320   LOTEK    196   -106
2024-09-05   15:30:42     6     1   149.320   LOTEK    196   -101
2024-09-05   15:30:52     6     1   149.320   LOTEK    196    -98
2024-09-05   15:30:58     6     1   149.320   LOTEK    196   -104
2024-09-05   15:31:13     6     1   149.320   LOTEK    196   -105
2024-09-05   15:31:18     6     1   149.320   LOTEK    196   -104
2024-09-05   15:31:28     6     1   149.320   LOTEK    196    -99
2024-09-05   15:31:38     6     1   149.320   LOTEK    196   -101
2024-09-05   15:32:29     6     1   149.320   LOTEK    196    -92
2024-09-05   15:32:34     6     1   149.320   LOTEK    196    -93
2024-09-05   15:32:40     6     1   149.320   LOTEK    196    -93
2024-09-05   15:33:10     6     1   149.320   LOTEK    196    -92
2024-09-05   15:33:31     6     1   149.320   LOTEK    196    -89
2024-09-05   15:33:41     6     1   149.320   LOTEK    196    -88
2024-09-05   15:33:51     6     1   149.320   LOTEK    196    -96
2024-09-05   15:34:16     6     1   149.320   LOTEK    196    -89
2024-09-05   15:34:22     6     1   149.320   LOTEK    196    -91
2024-09-05   15:34:47     6     1   149.320   LOTEK    196    -95
2024-09-05   15:34:57     6     1   149.320   LOTEK    196    -93
2024-09-05   15:35:02     6     1   149.320   LOTEK    196    -95
2024-09-05   15:35:18     6     1   149.320   LOTEK    196    -99
2024-09-05   15:35:59     6     1   149.320   LOTEK    196    -89
2024-09-05   15:36:14     6     1   149.320   LOTEK    196    -92
2024-09-05   15:36:19     6     1   149.320   LOTEK    196    -94
2024-09-05   15:36:34     6     1   149.320   LOTEK    196    -94
2024-09-05   15:36:44     6     1   149.320   LOTEK    196    -91
2024-09-05   15:36:50     6     1   149.320   LOTEK    196    -94
2024-09-05   15:36:55     6     1   149.320   LOTEK    196    -98
2024-09-05   15:37:05     6     1   149.320   LOTEK    196    -95
2024-09-05   15:37:35     6     1   149.320   LOTEK    196    -98
2024-09-05   15:38:11     6     1   149.320   LOTEK    196    -95
2024-09-05   15:38:16     6     1   149.320   LOTEK    196    -99
2024-09-05   15:38:26     6     1   149.320   LOTEK    196    -93
2024-09-05   15:38:37     6     1   149.320   LOTEK    196   -101
2024-09-05   15:38:47     6     1   149.320   LOTEK    196   -101
2024-09-05   15:38:57     6     1   149.320   LOTEK    196    -99
2024-09-05   15:39:02     6     1   149.320   LOTEK    196   -101
2024-09-05   15:39:07     6     1   149.320   LOTEK    196   -103
2024-09-05   15:39:12     6     1   149.320   LOTEK    196   -109
2024-09-05   15:39:23     6     1   149.320   LOTEK    196   -101
2024-09-05   15:39:43     6     1   149.320   LOTEK    196   -104
2024-09-05   15:40:14     6     1   149.320   LOTEK    196   -106
2024-09-05   15:40:34     6     1   149.320   LOTEK    196   -108
2024-09-05   15:40:49     6     1   149.320   LOTEK    196   -105
2024-09-05   15:40:54     6     1   149.320   LOTEK    196   -107
2024-09-05   15:41:00     6     1   149.320   LOTEK    196   -108
2024-09-05   15:41:05     6     1   149.320   LOTEK    196   -105
2024-09-05   15:41:10     6     1   149.320   LOTEK    196   -109
