Date         Time       Site   Ant   Freq     Type     Code  Power
2024-09-10   14:29:16     6     1   149.500   LOTEK    211    -79
2024-09-10   14:29:21     6     1   149.500   LOTEK    211    -79
2024-09-10   14:29:26     6     1   149.500   LOTEK    211    -77
2024-09-10   14:29:31     6     1   149.500   LOTEK    211    -74
2024-09-10   14:29:36     6     1   149.500   LOTEK    211    -76
2024-09-10   14:29:41     6     1   149.500   LOTEK    211    -75
2024-09-10   14:29:46     6     1   149.500   LOTEK    211    -75
2024-09-10   14:29:51     6     1   149.500   LOTEK    211    -76
2024-09-10   14:29:57     6     1   149.500   LOTEK    211    -75
2024-09-10   14:30:02     6     1   149.500   LOTEK    211    -75
2024-09-10   14:30:07     6     1   149.500   LOTEK    211    -78
2024-09-10   14:30:12     6     1   149.500   LOTEK    211    -67
2024-09-10   14:30:17     6     1   149.500   LOTEK    211    -79
2024-09-10   14:30:22     6     1   149.500   LOTEK    211    -79
2024-09-10   14:30:32     6     1   149.500   LOTEK    211    -87
2024-09-10   14:30:42     6     1   149.500   LOTEK    211   -104
2024-09-10   14:31:03     6     1   149.500   LOTEK    211   -107
2024-09-10   14:31:08     6     1   149.500   LOTEK    211   -111
2024-09-10   14:31:13     6     1   149.500   LOTEK    211   -112
2024-09-10   14:31:18     6     1   149.500   LOTEK    211   -107
2024-09-10   14:31:23     6     1   149.500   LOTEK    211   -108
2024-09-10   14:31:28     6     1   149.500   LOTEK    211   -105
2024-09-10   14:31:33     6     1   149.500   LOTEK    211   -107
2024-09-10   14:31:39     6     1   149.500   LOTEK    211   -107
2024-09-10   14:31:44     6     1   149.500   LOTEK    211   -107
2024-09-10   14:31:49     6     1   149.500   LOTEK    211   -107
2024-09-10   14:31:54     6     1   149.500   LOTEK    211   -107
2024-09-10   14:31:59     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:04     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:09     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:14     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:19     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:24     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:30     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:35     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:40     6     1   149.500   LOTEK    211   -106
2024-09-10   14:32:45     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:50     6     1   149.500   LOTEK    211   -107
2024-09-10   14:32:55     6     1   149.500   LOTEK    211   -106
2024-09-10   14:33:00     6     1   149.500   LOTEK    211   -107
2024-09-10   14:33:05     6     1   149.500   LOTEK    211   -107
2024-09-10   14:33:10     6     1   149.500   LOTEK    211   -108
2024-09-10   14:33:15     6     1   149.500   LOTEK    211   -108
2024-09-10   14:33:21     6     1   149.500   LOTEK    211   -107
2024-09-10   14:33:26     6     1   149.500   LOTEK    211   -109
2024-09-10   14:33:31     6     1   149.500   LOTEK    211   -104
2024-09-10   14:33:36     6     1   149.500   LOTEK    211   -111
2024-09-10   14:33:41     6     1   149.500   LOTEK    211   -113
2024-09-10   14:33:46     6     1   149.500   LOTEK    211   -111
2024-09-10   14:33:56     6     1   149.500   LOTEK    211   -104
2024-09-10   14:34:01     6     1   149.500   LOTEK    211   -111
2024-09-10   14:34:12     6     1   149.500   LOTEK    211   -102
2024-09-10   14:34:17     6     1   149.500   LOTEK    211   -107
2024-09-10   14:34:32     6     1   149.500   LOTEK    211   -110
2024-09-10   14:34:47     6     1   149.500   LOTEK    211    -99
2024-09-10   14:34:52     6     1   149.500   LOTEK    211    -98
2024-09-10   14:35:03     6     1   149.500   LOTEK    211   -108
2024-09-10   14:35:08     6     1   149.500   LOTEK    211   -110
2024-09-10   14:35:13     6     1   149.500   LOTEK    211   -110
2024-09-10   14:35:23     6     1   149.500   LOTEK    211   -114
2024-09-10   14:35:33     6     1   149.500   LOTEK    211   -114
2024-09-10   14:35:38     6     1   149.500   LOTEK    211   -114
2024-09-10   14:36:14     6     1   149.500   LOTEK    211   -114
2024-09-10   14:36:19     6     1   149.500   LOTEK    211   -114
2024-09-10   14:36:29     6     1   149.500   LOTEK    211   -114
2024-09-10   14:36:34     6     1   149.500   LOTEK    211   -114
2024-09-10   14:36:40     6     1   149.500   LOTEK    211   -113
2024-09-10   14:36:45     6     1   149.500   LOTEK    211   -114
2024-09-10   14:36:50     6     1   149.500   LOTEK    211   -114
2024-09-10   14:36:55     6     1   149.500   LOTEK    211   -114
2024-09-10   14:37:00     6     1   149.500   LOTEK    211   -114
2024-09-10   14:37:05     6     1   149.500   LOTEK    211   -113
2024-09-10   14:37:10     6     1   149.500   LOTEK    211   -113
2024-09-10   14:37:15     6     1   149.500   LOTEK    211   -113
2024-09-10   14:38:37     6     1   149.500   LOTEK    211   -113
2024-09-10   14:38:42     6     1   149.500   LOTEK    211   -113
2024-09-10   14:38:47     6     1   149.500   LOTEK    211   -114
2024-09-10   14:38:52     6     1   149.500   LOTEK    211   -113
2024-09-10   14:38:57     6     1   149.500   LOTEK    211   -107
2024-09-10   14:39:02     6     1   149.500   LOTEK    211   -106
2024-09-10   14:39:07     6     1   149.500   LOTEK    211   -107
2024-09-10   14:39:13     6     1   149.500   LOTEK    211   -106
2024-09-10   14:39:18     6     1   149.500   LOTEK    211   -110
2024-09-10   14:39:23     6     1   149.500   LOTEK    211   -109
2024-09-10   14:39:28     6     1   149.500   LOTEK    211   -110
2024-09-10   14:39:33     6     1   149.500   LOTEK    211   -111
2024-09-10   14:39:38     6     1   149.500   LOTEK    211   -110
2024-09-10   14:39:43     6     1   149.500   LOTEK    211   -111
2024-09-10   14:39:48     6     1   149.500   LOTEK    211   -110
2024-09-10   14:39:53     6     1   149.500   LOTEK    211   -110
2024-09-10   14:40:04     6     1   149.500   LOTEK    211    -90
2024-09-10   14:40:09     6     1   149.500   LOTEK    211    -94
2024-09-10   14:40:14     6     1   149.500   LOTEK    211    -95
2024-09-10   14:40:19     6     1   149.500   LOTEK    211    -97
